dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
SHORT,1293.88,1297.4,1283.31,0.28,2014-08-20 06:00:00+00:00,London,1297.4,sl,-99.5599999999995,2014,8,2014-08-20
SHORT,1293.59,1297.64,1281.45,0.25,2014-08-20 12:00:00+00:00,NY,1281.45,tp,302.4999999999968,2014,8,2014-08-21
SHORT,1255.61,1260.53,1240.84,0.2,2014-09-09 08:15:00+00:00,London,1240.84,tp,294.39999999999964,2014,9,2014-09-11
SHORT,1237.12,1242.92,1219.71,0.17,2014-09-12 08:00:00+00:00,London,1219.71,tp,294.9699999999975,2014,9,2014-09-17
SHORT,1223.39,1229.22,1205.91,0.17,2014-09-18 07:15:00+00:00,London,1229.22,sl,-100.10999999999876,2014,9,2014-09-23
SHORT,1209.28,1214.67,1193.12,0.19,2014-09-25 06:15:00+00:00,London,1214.67,sl,-103.41000000000192,2014,9,2014-09-25
SHORT,1214.78,1221.6,1194.33,0.15,2014-09-26 13:15:00+00:00,NY,1221.6,sl,-103.29999999999903,2014,9,2014-09-29
LONG,1228.34,1222.26,1246.59,0.16,2014-10-13 08:45:00+00:00,London,1222.26,sl,-98.27999999999884,2014,10,2014-10-15
LONG,1240.03,1233.08,1260.88,0.14,2014-10-16 11:00:00+00:00,NY,1233.08,sl,-98.30000000000064,2014,10,2014-10-17
LONG,1241.36,1235.97,1257.53,0.19,2014-10-20 06:00:00+00:00,London,1235.97,sl,-103.40999999999758,2014,10,2014-10-23
SHORT,1229.08,1232.78,1217.98,0.27,2014-10-27 12:30:00+00:00,NY,1232.78,sl,-100.90000000000123,2014,10,2014-10-28
SHORT,1228.61,1232.77,1216.14,0.24,2014-10-28 11:00:00+00:00,NY,1216.14,tp,298.2799999999952,2014,10,2014-10-29
SHORT,1143.67,1150.84,1122.16,0.14,2014-11-06 14:30:00+00:00,NY,1150.84,sl,-101.37999999999785,2014,11,2014-11-07
LONG,1186.17,1176.98,1213.74,0.11,2014-11-17 13:30:00+00:00,NY,1176.98,sl,-102.09000000000059,2014,11,2014-11-19
LONG,1199.99,1190.5,1228.46,0.11,2014-11-21 14:15:00+00:00,NY,1190.5,sl,-105.3900000000001,2014,11,2014-11-25
LONG,1199.5,1186.91,1237.27,0.08,2014-12-02 11:30:00+00:00,NY,1186.91,sl,-101.71999999999935,2014,12,2014-12-05
LONG,1206.35,1199.55,1226.75,0.15,2014-12-09 07:00:00+00:00,London,1226.75,tp,305.00000000000136,2014,12,2014-12-09
LONG,1229.26,1220.85,1254.48,0.12,2014-12-10 12:45:00+00:00,NY,1220.85,sl,-101.92000000000098,2014,12,2014-12-11
