dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
LONG,1899.905,1886.13,1927.45,0.07,2020-11-04 15:30:00+00:00,NY,1927.45,tp,191.81500000000054,2020,11,2020-11-05
SHORT,1873.098,1887.59,1844.1,0.07,2020-11-11 07:00:00+00:00,London,1887.59,sl,-102.44399999999973,2020,11,2020-11-13
SHORT,1865.588,1872.86,1851.05,0.14,2020-11-23 08:00:00+00:00,London,1851.05,tp,202.53200000000018,2020,11,2020-11-23
SHORT,1806.498,1814.22,1791.06,0.13,2020-11-27 07:45:00+00:00,London,1791.06,tp,199.69400000000135,2020,11,2020-11-27
LONG,1864.345,1853.26,1886.52,0.09,2020-12-08 07:00:00+00:00,London,1853.26,sl,-100.76500000000033,2020,12,2020-12-09
SHORT,1823.815,1832.79,1805.87,0.11,2020-12-14 08:15:00+00:00,London,1832.79,sl,-99.724999999999,2020,12,2020-12-14
SHORT,1827.628,1837.66,1807.57,0.1,2020-12-14 13:45:00+00:00,NY,1837.66,sl,-101.32000000000154,2020,12,2020-12-15
LONG,1855.175,1846.36,1872.81,0.11,2020-12-16 14:30:00+00:00,NY,1872.81,tp,192.9849999999999,2020,12,2020-12-17
LONG,1880.445,1870.67,1899.99,0.1,2020-12-18 06:30:00+00:00,London,1899.99,tp,194.45000000000076,2020,12,2020-12-21
LONG,1893.418,1884.65,1910.96,0.11,2020-12-31 06:00:00+00:00,London,1910.96,tp,191.96200000000158,2021,1,2021-01-03
SHORT,1851.825,1864.06,1827.35,0.08,2021-01-13 08:00:00+00:00,London,1827.35,tp,194.80000000000112,2021,1,2021-01-15
LONG,1863.415,1849.62,1891.0,0.07,2021-02-01 12:15:00+00:00,NY,1849.62,sl,-97.56500000000052,2021,2,2021-02-02
SHORT,1835.005,1847.9,1809.21,0.08,2021-02-02 12:45:00+00:00,NY,1809.21,tp,205.36000000000058,2021,2,2021-02-04
SHORT,1799.825,1810.96,1777.56,0.09,2021-02-05 08:45:00+00:00,London,1810.96,sl,-101.21499999999992,2021,2,2021-02-05
